,Unnamed: 0,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rpm
7257,7257,1617792144.2357373,8373,1617792144,235548470,,-474.0
7258,7258,1617792144.255745,8374,1617792144,255548650,,-487.0
7259,7259,1617792144.275753,8375,1617792144,275560851,,-492.0
7260,7260,1617792144.295744,8376,1617792144,295548201,,-500.0
7261,7261,1617792144.315727,8377,1617792144,315529075,,-505.0
7262,7262,1617792144.33575,8378,1617792144,335559626,,-503.0
7263,7263,1617792144.355759,8379,1617792144,355568075,,-503.0
7264,7264,1617792144.375752,8380,1617792144,375559788,,-503.0
7265,7265,1617792144.3957572,8381,1617792144,395561853,,-502.0
7266,7266,1617792144.415691,8382,1617792144,415527200,,-498.0
7267,7267,1617792144.435761,8383,1617792144,435566164,,-496.0
7268,7268,1617792144.4557648,8384,1617792144,455548591,,-493.0
7269,7269,1617792144.475751,8385,1617792144,475560534,,-492.0
7270,7270,1617792144.4957573,8386,1617792144,495562245,,-493.0
7271,7271,1617792144.5157812,8387,1617792144,515565506,,-494.0
7272,7272,1617792144.5357366,8388,1617792144,535547648,,-495.0
7273,7273,1617792144.5557165,8389,1617792144,555526584,,-495.0
7274,7274,1617792144.5757267,8390,1617792144,575529757,,-495.0
7275,7275,1617792144.5957515,8391,1617792144,595552930,,-495.0
7276,7276,1617792144.6157427,8392,1617792144,615548746,,-489.0
7277,7277,1617792144.6357267,8393,1617792144,635526915,,-482.0
7278,7278,1617792144.6557462,8394,1617792144,655548979,,-457.0
7279,7279,1617792144.675757,8395,1617792144,675563802,,-427.0
7280,7280,1617792144.6957624,8396,1617792144,695562021,,-413.0
7281,7281,1617792144.715743,8397,1617792144,715548448,,-393.0
7282,7282,1617792144.7357502,8398,1617792144,735560778,,-380.0
7283,7283,1617792144.7557256,8399,1617792144,755527021,,-376.0
7284,7284,1617792144.7757494,8400,1617792144,775559358,,-370.0
7285,7285,1617792144.7957582,8401,1617792144,795561596,,-366.0
7286,7286,1617792144.8157475,8402,1617792144,815551050,,-365.0
7287,7287,1617792144.835743,8403,1617792144,835550603,,-364.0
7288,7288,1617792144.8557293,8404,1617792144,855525728,,-353.0
7289,7289,1617792144.875733,8405,1617792144,875568961,,-349.0
7290,7290,1617792144.8957427,8406,1617792144,895553349,,-347.0
7291,7291,1617792144.91574,8407,1617792144,915551005,,-355.0
7292,7292,1617792144.9357538,8408,1617792144,935561031,,-358.0
7293,7293,1617792144.9557536,8409,1617792144,955560083,,-367.0
7294,7294,1617792144.9757128,8410,1617792144,975550905,,-386.0
7295,7295,1617792144.9957552,8411,1617792144,995563919,,-399.0
7296,7296,1617792145.0157578,8412,1617792145,15560355,,-412.0
7297,7297,1617792145.0357206,8413,1617792145,35559745,,-410.0
7298,7298,1617792145.0556858,8414,1617792145,55527411,,-399.0
7299,7299,1617792145.0757575,8415,1617792145,75559504,,-350.0
7300,7300,1617792145.095757,8416,1617792145,95561452,,-285.0
7301,7301,1617792145.115718,8417,1617792145,115559409,,-261.0
7302,7302,1617792145.1357481,8418,1617792145,135559653,,-230.0
7303,7303,1617792145.1556947,8419,1617792145,155527821,,-212.0
7304,7304,1617792145.1757224,8420,1617792145,175559833,,-207.0
7305,7305,1617792145.1957293,8421,1617792145,195527059,,-197.0
7306,7306,1617792145.2157464,8422,1617792145,215551128,,-189.0
7307,7307,1617792145.2357194,8423,1617792145,235529907,,-187.0
7308,7308,1617792145.255708,8424,1617792145,255550615,,-190.0
7309,7309,1617792145.2757425,8425,1617792145,275555058,,-209.0
7310,7310,1617792145.2957404,8426,1617792145,295550307,,-226.0
7311,7311,1617792145.315743,8427,1617792145,315550661,,-274.0
7312,7312,1617792145.335749,8428,1617792145,335557882,,-336.0
7313,7313,1617792145.3557446,8429,1617792145,355561401,,-387.0
7314,7314,1617792145.3757539,8430,1617792145,375550856,,-400.0
7315,7315,1617792145.395693,8431,1617792145,395563985,,-411.0
7316,7316,1617792145.4157438,8432,1617792145,415567141,,-413.0
7317,7317,1617792145.435734,8433,1617792145,435527403,,-409.0
7318,7318,1617792145.4557536,8434,1617792145,455549423,,-390.0
7319,7319,1617792145.4757528,8435,1617792145,475549671,,-337.0
7320,7320,1617792145.4957314,8436,1617792145,495552976,,-319.0
7321,7321,1617792145.5157132,8437,1617792145,515550844,,-303.0
7322,7322,1617792145.5357294,8438,1617792145,535555312,,-309.0
7323,7323,1617792145.5557275,8439,1617792145,555528511,,-313.0
7324,7324,1617792145.5757346,8440,1617792145,575528540,,-313.0
7325,7325,1617792145.5956955,8441,1617792145,595528669,,-309.0
7326,7326,1617792145.615726,8442,1617792145,615528451,,-306.0
7327,7327,1617792145.6357265,8443,1617792145,635528801,,-302.0
7328,7328,1617792145.6557224,8444,1617792145,655528391,,-303.0
7329,7329,1617792145.675726,8445,1617792145,675528500,,-306.0
7330,7330,1617792145.6956885,8446,1617792145,695528627,,-309.0
7331,7331,1617792145.7157135,8447,1617792145,715550508,,-308.0
7332,7332,1617792145.7356982,8448,1617792145,735529169,,-304.0
7333,7333,1617792145.7557347,8449,1617792145,755528702,,-281.0
7334,7334,1617792145.7757187,8450,1617792145,775526620,,-247.0
7335,7335,1617792145.7957282,8451,1617792145,795528504,,-234.0
7336,7336,1617792145.8157234,8452,1617792145,815528332,,-218.0
7337,7337,1617792145.8357296,8453,1617792145,835528725,,-217.0
7338,7338,1617792145.8557231,8454,1617792145,855528302,,-220.0
7339,7339,1617792145.8757322,8455,1617792145,875528486,,-230.0
7340,7340,1617792145.8957136,8456,1617792145,895528200,,-261.0
7341,7341,1617792145.9157188,8457,1617792145,915528658,,-288.0
7342,7342,1617792145.935727,8458,1617792145,935528520,,-354.0
7343,7343,1617792145.9557257,8459,1617792145,955528711,,-387.0
7344,7344,1617792145.975726,8460,1617792145,975528512,,-391.0
7345,7345,1617792145.9957054,8461,1617792145,995528394,,-383.0
7346,7346,1617792146.0157216,8462,1617792146,15527655,,-364.0
7347,7347,1617792146.0356922,8463,1617792146,35528581,,-351.0
7348,7348,1617792146.0557005,8464,1617792146,55528426,,-304.0
7349,7349,1617792146.0756953,8465,1617792146,75528785,,-263.0
7350,7350,1617792146.0956855,8466,1617792146,95549755,,-248.0
7351,7351,1617792146.1157188,8467,1617792146,115551168,,-220.0
7352,7352,1617792146.1356888,8468,1617792146,135552020,,-195.0
7353,7353,1617792146.155711,8469,1617792146,155550407,,-179.0
7354,7354,1617792146.1758163,8470,1617792146,175550900,,-147.0
7355,7355,1617792146.1957586,8471,1617792146,195550565,,-98.0
7356,7356,1617792146.2157454,8472,1617792146,215551546,,-74.0
7357,7357,1617792146.2356956,8473,1617792146,235549965,,-31.0
7358,7358,1617792146.2557092,8474,1617792146,255550527,,-2.0
7359,7359,1617792146.2757065,8475,1617792146,275550872,,7.0
7360,7360,1617792146.2957563,8476,1617792146,295551302,,23.0
7361,7361,1617792146.3157196,8477,1617792146,315551061,,39.0
7362,7362,1617792146.3357425,8478,1617792146,335551118,,46.0
7363,7363,1617792146.355746,8479,1617792146,355555660,,45.0
7364,7364,1617792146.3757415,8480,1617792146,375550218,,35.0
7365,7365,1617792146.3957527,8481,1617792146,395552688,,30.0
7366,7366,1617792146.4157298,8482,1617792146,415530105,,16.0
7367,7367,1617792146.4357214,8483,1617792146,435550831,,4.0
7368,7368,1617792146.455744,8484,1617792146,455550348,,2.0
7369,7369,1617792146.4757078,8485,1617792146,475550522,,-2.0
7370,7370,1617792146.4957447,8486,1617792146,495550774,,-28.0
7371,7371,1617792146.5157619,8487,1617792146,515556871,,-57.0
7372,7372,1617792146.5357347,8488,1617792146,535554585,,-139.0
7373,7373,1617792146.5557435,8489,1617792146,555550553,,-243.0
7374,7374,1617792146.575728,8490,1617792146,575529160,,-292.0
7375,7375,1617792146.5957491,8491,1617792146,595551563,,-370.0
7376,7376,1617792146.6157506,8492,1617792146,615554513,,-439.0
7377,7377,1617792146.6357458,8493,1617792146,635550971,,-474.0
7378,7378,1617792146.655741,8494,1617792146,655551282,,-520.0
7379,7379,1617792146.675716,8495,1617792146,675550448,,-529.0
7380,7380,1617792146.695716,8496,1617792146,695553909,,-525.0
7381,7381,1617792146.7156534,8497,1617792146,715525906,,-513.0
7382,7382,1617792146.735719,8498,1617792146,735549757,,-509.0
7383,7383,1617792146.7557194,8499,1617792146,755555026,,-510.0
7384,7384,1617792146.7757168,8500,1617792146,775553439,,-501.0
7385,7385,1617792146.795729,8501,1617792146,795559321,,-474.0
7386,7386,1617792146.8156984,8502,1617792146,815528099,,-460.0
7387,7387,1617792146.8357167,8503,1617792146,835552117,,-427.0
7388,7388,1617792146.855743,8504,1617792146,855552938,,-407.0
7389,7389,1617792146.8757071,8505,1617792146,875555320,,-404.0
7390,7390,1617792146.8957155,8506,1617792146,895548148,,-410.0
7391,7391,1617792146.915764,8507,1617792146,915577184,,-444.0
7392,7392,1617792146.935726,8508,1617792146,935561776,,-471.0
7393,7393,1617792146.9557536,8509,1617792146,955559781,,-537.0
7394,7394,1617792146.9756956,8510,1617792146,975529123,,-608.0
7395,7395,1617792146.9957328,8511,1617792146,995560047,,-638.0
7396,7396,1617792147.0157585,8512,1617792147,15561412,,-681.0
7397,7397,1617792147.0357502,8513,1617792147,35559770,,-698.0
7398,7398,1617792147.0557187,8514,1617792147,55560058,,-701.0
7399,7399,1617792147.0757458,8515,1617792147,75548957,,-700.0
7400,7400,1617792147.0956852,8516,1617792147,95527700,,-697.0
7401,7401,1617792147.115755,8517,1617792147,115559640,,-699.0
7402,7402,1617792147.1357539,8518,1617792147,135560125,,-708.0
7403,7403,1617792147.1557305,8519,1617792147,155562686,,-713.0
7404,7404,1617792147.1757245,8520,1617792147,175560502,,-714.0
7405,7405,1617792147.1957705,8521,1617792147,195564495,,-713.0
7406,7406,1617792147.2157571,8522,1617792147,215560127,,-706.0
7407,7407,1617792147.2357512,8523,1617792147,235559924,,-701.0
7408,7408,1617792147.255723,8524,1617792147,255555378,,-696.0
7409,7409,1617792147.275758,8525,1617792147,275562735,,-692.0
7410,7410,1617792147.2957575,8526,1617792147,295562448,,-693.0
7411,7411,1617792147.3157618,8527,1617792147,315560078,,-690.0
7412,7412,1617792147.3357403,8528,1617792147,335548310,,-691.0
7413,7413,1617792147.3557415,8529,1617792147,355550695,,-693.0
7414,7414,1617792147.3757539,8530,1617792147,375549584,,-701.0
7415,7415,1617792147.3957136,8531,1617792147,395548879,,-704.0
7416,7416,1617792147.415774,8532,1617792147,415560452,,-704.0
7417,7417,1617792147.4357195,8533,1617792147,435527169,,-710.0
7418,7418,1617792147.4557245,8534,1617792147,455559930,,-714.0
7419,7419,1617792147.4757507,8535,1617792147,475559721,,-713.0
7420,7420,1617792147.4957314,8536,1617792147,495564848,,-713.0
7421,7421,1617792147.5157595,8537,1617792147,515563947,,-741.0
7422,7422,1617792147.535765,8538,1617792147,535563563,,-762.0
7423,7423,1617792147.5557535,8539,1617792147,555560805,,-786.0
7424,7424,1617792147.5757113,8540,1617792147,575554774,,-790.0
7425,7425,1617792147.595721,8541,1617792147,595549785,,-798.0
7426,7426,1617792147.6156876,8542,1617792147,615548591,,-828.0
7427,7427,1617792147.6357355,8543,1617792147,635547447,,-856.0
7428,7428,1617792147.6557481,8544,1617792147,655554337,,-866.0
7429,7429,1617792147.6757438,8545,1617792147,675552365,,-879.0
7430,7430,1617792147.6957483,8546,1617792147,695554088,,-884.0
7431,7431,1617792147.7157428,8547,1617792147,715551002,,-881.0
7432,7432,1617792147.735688,8548,1617792147,735528317,,-885.0
7433,7433,1617792147.755761,8549,1617792147,755562289,,-907.0
7434,7434,1617792147.7757552,8550,1617792147,775560232,,-912.0
7435,7435,1617792147.79575,8551,1617792147,795550978,,-911.0
7436,7436,1617792147.8157566,8552,1617792147,815563043,,-916.0
7437,7437,1617792147.835763,8553,1617792147,835562471,,-915.0
7438,7438,1617792147.8557606,8554,1617792147,855564431,,-905.0
7439,7439,1617792147.8757222,8555,1617792147,875559893,,-904.0
7440,7440,1617792147.8957467,8556,1617792147,895551273,,-904.0
7441,7441,1617792147.9157324,8557,1617792147,915550764,,-893.0
7442,7442,1617792147.9357214,8558,1617792147,935528512,,-877.0
7443,7443,1617792147.955741,8559,1617792147,955549102,,-874.0
7444,7444,1617792147.9757285,8560,1617792147,975560292,,-866.0
7445,7445,1617792147.9957266,8561,1617792147,995552562,,-854.0
7446,7446,1617792148.0157502,8562,1617792148,15550482,,-850.0
7447,7447,1617792148.0357413,8563,1617792148,35549867,,-839.0
7448,7448,1617792148.0557196,8564,1617792148,55560347,,-822.0
7449,7449,1617792148.0757196,8565,1617792148,75527723,,-819.0
7450,7450,1617792148.0957484,8566,1617792148,95551247,,-822.0
7451,7451,1617792148.115727,8567,1617792148,115562179,,-819.0
7452,7452,1617792148.1357565,8568,1617792148,135560323,,-816.0
7453,7453,1617792148.1557267,8569,1617792148,155560919,,-819.0
7454,7454,1617792148.1757555,8570,1617792148,175555838,,-823.0
7455,7455,1617792148.1958158,8571,1617792148,195550810,,-824.0
7456,7456,1617792148.2157493,8572,1617792148,215550634,,-825.0
7457,7457,1617792148.2357414,8573,1617792148,235548712,,-833.0
7458,7458,1617792148.2557518,8574,1617792148,255560647,,-835.0
7459,7459,1617792148.2757516,8575,1617792148,275559820,,-830.0
7460,7460,1617792148.295685,8576,1617792148,295551518,,-831.0
7461,7461,1617792148.3157668,8577,1617792148,315574602,,-835.0
7462,7462,1617792148.3357422,8578,1617792148,335584185,,-836.0
7463,7463,1617792148.3557494,8579,1617792148,355560317,,-837.0
7464,7464,1617792148.3757415,8580,1617792148,375548566,,-845.0
7465,7465,1617792148.3957222,8581,1617792148,395555263,,-866.0
7466,7466,1617792148.4156644,8582,1617792148,415528483,,-885.0
7467,7467,1617792148.4357276,8583,1617792148,435560149,,-893.0
7468,7468,1617792148.4557295,8584,1617792148,455561174,,-905.0
7469,7469,1617792148.4757595,8585,1617792148,475564182,,-912.0
7470,7470,1617792148.4957187,8586,1617792148,495551090,,-918.0
7471,7471,1617792148.5157714,8587,1617792148,515551304,,-937.0
7472,7472,1617792148.5357075,8588,1617792148,535548811,,-954.0
7473,7473,1617792148.5557456,8589,1617792148,555552140,,-970.0
7474,7474,1617792148.5757234,8590,1617792148,575528778,,-1005.0
7475,7475,1617792148.5957556,8591,1617792148,595551065,,-1012.0
7476,7476,1617792148.6157393,8592,1617792148,615549107,,-1011.0
7477,7477,1617792148.6357453,8593,1617792148,635552057,,-1018.0
7478,7478,1617792148.6557515,8594,1617792148,655560120,,-1021.0
7479,7479,1617792148.6757214,8595,1617792148,675560253,,-1020.0
7480,7480,1617792148.6957536,8596,1617792148,695551248,,-1026.0
7481,7481,1617792148.715741,8597,1617792148,715551438,,-1024.0
7482,7482,1617792148.7357554,8598,1617792148,735560103,,-1023.0
7483,7483,1617792148.7556882,8599,1617792148,755527898,,-1030.0
7484,7484,1617792148.7757494,8600,1617792148,775560257,,-1026.0
7485,7485,1617792148.7957487,8601,1617792148,795553049,,-1022.0
7486,7486,1617792148.8157446,8602,1617792148,815551515,,-1022.0
7487,7487,1617792148.8357365,8603,1617792148,835549187,,-1014.0
7488,7488,1617792148.8557115,8604,1617792148,855549144,,-1010.0
7489,7489,1617792148.8756804,8605,1617792148,875527222,,-1016.0
7490,7490,1617792148.8957007,8606,1617792148,895529832,,-1011.0
7491,7491,1617792148.9157002,8607,1617792148,915528303,,-1012.0
7492,7492,1617792148.9357276,8608,1617792148,935560474,,-1020.0
7493,7493,1617792148.9557366,8609,1617792148,955561532,,-1011.0
7494,7494,1617792148.975699,8610,1617792148,975529999,,-1010.0
7495,7495,1617792148.9957216,8611,1617792148,995551345,,-1018.0
7496,7496,1617792149.0157266,8612,1617792149,15552503,,-1018.0
7497,7497,1617792149.035702,8613,1617792149,35566714,,-1017.0
7498,7498,1617792149.0557148,8614,1617792149,55548439,,-1016.0
7499,7499,1617792149.0757005,8615,1617792149,75530939,,-1010.0
7500,7500,1617792149.0956974,8616,1617792149,95527334,,-1011.0
7501,7501,1617792149.1157448,8617,1617792149,115575230,,-1012.0
7502,7502,1617792149.1357572,8618,1617792149,135590151,,-1000.0
7503,7503,1617792149.155759,8619,1617792149,155590618,,-997.0
7504,7504,1617792149.175699,8620,1617792149,175530599,,-994.0
7505,7505,1617792149.195714,8621,1617792149,195530560,,-981.0
7506,7506,1617792149.215814,8622,1617792149,215575990,,-984.0
7507,7507,1617792149.2357273,8623,1617792149,235560069,,-992.0
7508,7508,1617792149.2557492,8624,1617792149,255560012,,-985.0
7509,7509,1617792149.2757256,8625,1617792149,275561260,,-983.0
7510,7510,1617792149.2957153,8626,1617792149,295554312,,-988.0
7511,7511,1617792149.3157082,8627,1617792149,315551231,,-981.0
7512,7512,1617792149.3357525,8628,1617792149,335584127,,-981.0
7513,7513,1617792149.355753,8629,1617792149,355561140,,-990.0
7514,7514,1617792149.37575,8630,1617792149,375562731,,-981.0
7515,7515,1617792149.3957114,8631,1617792149,395550813,,-980.0
7516,7516,1617792149.415752,8632,1617792149,415557169,,-983.0
7517,7517,1617792149.435717,8633,1617792149,435528230,,-982.0
7518,7518,1617792149.4557204,8634,1617792149,455527648,,-983.0
7519,7519,1617792149.4757226,8635,1617792149,475549125,,-987.0
7520,7520,1617792149.495718,8636,1617792149,495551008,,-986.0
7521,7521,1617792149.5157466,8637,1617792149,515551110,,-986.0
7522,7522,1617792149.5357692,8638,1617792149,535562356,,-986.0
7523,7523,1617792149.5557425,8639,1617792149,555560953,,-983.0
7524,7524,1617792149.575729,8640,1617792149,575530071,,-981.0
7525,7525,1617792149.5957494,8641,1617792149,595550751,,-982.0
7526,7526,1617792149.615746,8642,1617792149,615553758,,-979.0
7527,7527,1617792149.6357555,8643,1617792149,635560588,,-978.0
7528,7528,1617792149.6557546,8644,1617792149,655560597,,-980.0
7529,7529,1617792149.6757205,8645,1617792149,675560247,,-974.0
7530,7530,1617792149.6957376,8646,1617792149,695574463,,-967.0
7531,7531,1617792149.7157495,8647,1617792149,715551340,,-969.0
7532,7532,1617792149.7357244,8648,1617792149,735559907,,-971.0
7533,7533,1617792149.75571,8649,1617792149,755549398,,-966.0
7534,7534,1617792149.775685,8650,1617792149,775527575,,-968.0
7535,7535,1617792149.7957106,8651,1617792149,795550479,,-963.0
7536,7536,1617792149.8157456,8652,1617792149,815551420,,-960.0
7537,7537,1617792149.8357527,8653,1617792149,835560784,,-963.0
7538,7538,1617792149.855755,8654,1617792149,855562099,,-966.0
7539,7539,1617792149.8757641,8655,1617792149,875561713,,-958.0
7540,7540,1617792149.895743,8656,1617792149,895550232,,-959.0
7541,7541,1617792149.9157147,8657,1617792149,915552169,,-964.0
7542,7542,1617792149.9357507,8658,1617792149,935561564,,-964.0
7543,7543,1617792149.9557204,8659,1617792149,955559968,,-964.0
7544,7544,1617792149.9757516,8660,1617792149,975560272,,-961.0
7545,7545,1617792149.995722,8661,1617792149,995529848,,-958.0
7546,7546,1617792150.0157106,8662,1617792150,15551105,,-962.0
7547,7547,1617792150.0357547,8663,1617792150,35560145,,-968.0
7548,7548,1617792150.0557547,8664,1617792150,55560944,,-961.0
7549,7549,1617792150.0757244,8665,1617792150,75527371,,-960.0
7550,7550,1617792150.0957243,8666,1617792150,95529632,,-966.0
7551,7551,1617792150.1157475,8667,1617792150,115550934,,-959.0
7552,7552,1617792150.135758,8668,1617792150,135561138,,-957.0
7553,7553,1617792150.1557524,8669,1617792150,155559871,,-958.0
7554,7554,1617792150.1756988,8670,1617792150,175527391,,-952.0
7555,7555,1617792150.1956742,8671,1617792150,195504292,,-954.0
7556,7556,1617792150.2157605,8672,1617792150,215551472,,-963.0
7557,7557,1617792150.235716,8673,1617792150,235549591,,-953.0
7558,7558,1617792150.2557473,8674,1617792150,255550481,,-952.0
7559,7559,1617792150.2756946,8675,1617792150,275527348,,-961.0
7560,7560,1617792150.2957034,8676,1617792150,295526610,,-961.0
7561,7561,1617792150.3157494,8677,1617792150,315557390,,-954.0
7562,7562,1617792150.3356993,8678,1617792150,335527252,,-954.0
7563,7563,1617792150.3557506,8679,1617792150,355559435,,-954.0
7564,7564,1617792150.3757398,8680,1617792150,375548271,,-956.0
7565,7565,1617792150.3957162,8681,1617792150,395551813,,-959.0
7566,7566,1617792150.4157145,8682,1617792150,415553559,,-954.0
7567,7567,1617792150.4357574,8683,1617792150,435560076,,-952.0
7568,7568,1617792150.455722,8684,1617792150,455527786,,-963.0
7569,7569,1617792150.4757195,8685,1617792150,475559706,,-964.0
7570,7570,1617792150.4957645,8686,1617792150,495563208,,-955.0
7571,7571,1617792150.5157068,8687,1617792150,515548893,,-953.0
7572,7572,1617792150.535749,8688,1617792150,535561143,,-956.0
7573,7573,1617792150.5557315,8689,1617792150,555548676,,-954.0
7574,7574,1617792150.5757434,8690,1617792150,575562795,,-954.0
7575,7575,1617792150.5957494,8691,1617792150,595548975,,-954.0
7576,7576,1617792150.615709,8692,1617792150,615548509,,-951.0
7577,7577,1617792150.6357481,8693,1617792150,635548354,,-953.0
7578,7578,1617792150.6557438,8694,1617792150,655550603,,-959.0
7579,7579,1617792150.675738,8695,1617792150,675549638,,-954.0
7580,7580,1617792150.6957154,8696,1617792150,695550805,,-946.0
7581,7581,1617792150.7157393,8697,1617792150,715549386,,-954.0
7582,7582,1617792150.735743,8698,1617792150,735550646,,-956.0
7583,7583,1617792150.7557113,8699,1617792150,755548947,,-954.0
7584,7584,1617792150.7757518,8700,1617792150,775560654,,-952.0
7585,7585,1617792150.7957242,8701,1617792150,795528290,,-951.0
7586,7586,1617792150.8157227,8702,1617792150,815555333,,-952.0
7587,7587,1617792150.8357522,8703,1617792150,835560817,,-958.0
7588,7588,1617792150.8557198,8704,1617792150,855555655,,-954.0
7589,7589,1617792150.8757534,8705,1617792150,875560206,,-944.0
7590,7590,1617792150.8957696,8706,1617792150,895560921,,-952.0
7591,7591,1617792150.915753,8707,1617792150,915530847,,-956.0
7592,7592,1617792150.9357235,8708,1617792150,935559914,,-952.0
7593,7593,1617792150.9557495,8709,1617792150,955559982,,-949.0
7594,7594,1617792150.9757528,8710,1617792150,975560612,,-950.0
7595,7595,1617792150.9957414,8711,1617792150,995549177,,-949.0
7596,7596,1617792151.0157,8712,1617792151,15527383,,-953.0
7597,7597,1617792151.0357056,8713,1617792151,35547020,,-954.0
7598,7598,1617792151.0557208,8714,1617792151,55549988,,-946.0
7599,7599,1617792151.075717,8715,1617792151,75548951,,-950.0
7600,7600,1617792151.0957336,8716,1617792151,95549070,,-956.0
7601,7601,1617792151.1157134,8717,1617792151,115551761,,-958.0
7602,7602,1617792151.1357214,8718,1617792151,135527591,,-954.0
7603,7603,1617792151.1557407,8719,1617792151,155548836,,-954.0
7604,7604,1617792151.1757147,8720,1617792151,175549007,,-955.0
7605,7605,1617792151.1957448,8721,1617792151,195549929,,-954.0
7606,7606,1617792151.2157495,8722,1617792151,215551221,,-955.0
7607,7607,1617792151.2357554,8723,1617792151,235552843,,-949.0
7608,7608,1617792151.2558234,8724,1617792151,255549070,,-948.0
7609,7609,1617792151.275717,8725,1617792151,275552925,,-954.0
7610,7610,1617792151.2957222,8726,1617792151,295526577,,-958.0
7611,7611,1617792151.31574,8727,1617792151,315550905,,-948.0
7612,7612,1617792151.3357382,8728,1617792151,335548648,,-948.0
7613,7613,1617792151.35574,8729,1617792151,355549118,,-955.0
7614,7614,1617792151.375736,8730,1617792151,375549497,,-954.0
7615,7615,1617792151.3957286,8731,1617792151,395526794,,-953.0
7616,7616,1617792151.4157488,8732,1617792151,415548741,,-952.0
7617,7617,1617792151.4357526,8733,1617792151,435559043,,-949.0
7618,7618,1617792151.4557192,8734,1617792151,455548881,,-952.0
7619,7619,1617792151.4757204,8735,1617792151,475528405,,-958.0
7620,7620,1617792151.495744,8736,1617792151,495550785,,-948.0
7621,7621,1617792151.5157173,8737,1617792151,515552064,,-947.0
7622,7622,1617792151.5357418,8738,1617792151,535548451,,-956.0
7623,7623,1617792151.555751,8739,1617792151,555551163,,-951.0
7624,7624,1617792151.575727,8740,1617792151,575527277,,-946.0
7625,7625,1617792151.595708,8741,1617792151,595532676,,-946.0
7626,7626,1617792151.6157176,8742,1617792151,615528333,,-946.0
7627,7627,1617792151.6357071,8743,1617792151,635551381,,-946.0
7628,7628,1617792151.6557336,8744,1617792151,655527250,,-951.0
7629,7629,1617792151.6757214,8745,1617792151,675548617,,-946.0
7630,7630,1617792151.6957455,8746,1617792151,695550879,,-943.0
7631,7631,1617792151.715739,8747,1617792151,715572748,,-949.0
7632,7632,1617792151.7357545,8748,1617792151,735559967,,-952.0
7633,7633,1617792151.7557495,8749,1617792151,755559696,,-947.0
7634,7634,1617792151.7757173,8750,1617792151,775528490,,-945.0
7635,7635,1617792151.7957485,8751,1617792151,795557333,,-949.0
7636,7636,1617792151.81575,8752,1617792151,815560563,,-948.0
7637,7637,1617792151.8357384,8753,1617792151,835548063,,-948.0
7638,7638,1617792151.8557553,8754,1617792151,855559998,,-950.0
7639,7639,1617792151.8757546,8755,1617792151,875561128,,-947.0
7640,7640,1617792151.8957484,8756,1617792151,895551074,,-947.0
7641,7641,1617792151.9157329,8757,1617792151,915529415,,-954.0
7642,7642,1617792151.935758,8758,1617792151,935553596,,-949.0
7643,7643,1617792151.9557462,8759,1617792151,955551331,,-940.0
7644,7644,1617792151.9757404,8760,1617792151,975550187,,-943.0
7645,7645,1617792151.9957442,8761,1617792151,995551678,,-942.0
7646,7646,1617792152.015741,8762,1617792152,15551173,,-937.0
7647,7647,1617792152.0357428,8763,1617792152,35551301,,-935.0
7648,7648,1617792152.05574,8764,1617792152,55550584,,-933.0
7649,7649,1617792152.0757215,8765,1617792152,75529305,,-928.0
7650,7650,1617792152.0957458,8766,1617792152,95550662,,-932.0
7651,7651,1617792152.1156812,8767,1617792152,115552419,,-933.0
7652,7652,1617792152.1357315,8768,1617792152,135551331,,-926.0
7653,7653,1617792152.1557572,8769,1617792152,155563471,,-929.0
7654,7654,1617792152.1757119,8770,1617792152,175550376,,-932.0
7655,7655,1617792152.1957402,8771,1617792152,195548042,,-930.0
7656,7656,1617792152.2157214,8772,1617792152,215528196,,-930.0
7657,7657,1617792152.2357194,8773,1617792152,235526841,,-933.0
7658,7658,1617792152.2557595,8774,1617792152,255528193,,-931.0
7659,7659,1617792152.275727,8775,1617792152,275528659,,-931.0
7660,7660,1617792152.2957313,8776,1617792152,295527337,,-934.0
7661,7661,1617792152.3157294,8777,1617792152,315530224,,-932.0
7662,7662,1617792152.3357248,8778,1617792152,335530237,,-926.0
7663,7663,1617792152.3557162,8779,1617792152,355554332,,-930.0
7664,7664,1617792152.3757446,8780,1617792152,375550952,,-935.0
7665,7665,1617792152.3957431,8781,1617792152,395553600,,-930.0
7666,7666,1617792152.4157288,8782,1617792152,415529921,,-930.0
7667,7667,1617792152.4357598,8783,1617792152,435565526,,-934.0
7668,7668,1617792152.455744,8784,1617792152,455550747,,-931.0
7669,7669,1617792152.475742,8785,1617792152,475551582,,-932.0
7670,7670,1617792152.4956846,8786,1617792152,495528102,,-932.0
7671,7671,1617792152.515751,8787,1617792152,515553358,,-925.0
7672,7672,1617792152.5357554,8788,1617792152,535551315,,-926.0
7673,7673,1617792152.555741,8789,1617792152,555550523,,-936.0
7674,7674,1617792152.5757134,8790,1617792152,575551042,,-931.0
7675,7675,1617792152.5957522,8791,1617792152,595553014,,-928.0
7676,7676,1617792152.615709,8792,1617792152,615548898,,-931.0
7677,7677,1617792152.635717,8793,1617792152,635549350,,-934.0
7678,7678,1617792152.6557536,8794,1617792152,655551029,,-931.0
7679,7679,1617792152.6757414,8795,1617792152,675552651,,-930.0
7680,7680,1617792152.6957178,8796,1617792152,695553615,,-929.0
7681,7681,1617792152.7157164,8797,1617792152,715550418,,-928.0
